,year,to_country_id,to_country,performer,song,place_contest,sf_num,running_final,running_sf,place_final,points_final,place_sf,points_sf,points_tele_final,points_jury_final,points_tele_sf,points_jury_sf,composers,lyricists,lyrics,youtube_url,round,country,lgbtqia+,start_year,last_year
1576,2020,Lithuania,Lithuania,The Roop,on fire,,1.0,,,,,,,,,,,,,I'm a human not a stone I can make a change and go Wherever I want to  They told me maybe I'm too old But there's fire in my soul.  The heat is getting higher I feel that I'm on fire The world is my desire I feel that I'm on fire  There's no doubt I'm strong enough To reach the state I've dreamed of It's gonna happen  And I will do what I can Just to be a better man  The heat is getting higher I feel that I'm on fire The world is my desire I feel that I'm on fire  Can't believe it took so long To take action and move on No one can stop me  Through the clouds there comes the sun And I'm ready for some fun  La la la la la...   The heat is getting higher I feel that I'm on fire The world is my desire I feel that I'm on fire  (on fire) (on fire)  The heat is getting higher,https://youtube.com/watch?v=FxPm-Wz8qpY,semifinal,Lithuania,0.0,1994,2025
1577,2020,North Macedonia,North Macedonia,Vasil,you,,1.0,,,,,,,,,,,,,"Hand on my hand Fingertips trembling This feeling I can't understand Your eyes sing to me Pulling me closer And closer with sweet melodies  Sing it to me, sing it to me, oh We might only have tonight Hold me tight and let's ignite And for the moment, I  I just wanna dance with you Tonight I wanna I just wanna dance with you You know you wanna I just wanna dance with you Tonight I wanna I just wanna dance with you You know you wanna  My lips find yours And just like a muse You're taking over me I like it I want more  (Sing it to me, sing it to me)  Oh We might only have tonight Hold me tight and let's ignite And for the moment, I  I just wanna dance with you Tonight I wanna I just wanna dance with you You know you wanna I just wanna dance Tonight (Give it to me baby) (Give it to me baby) (Give it to me baby) Give it to me, give it to me  (I wanna dance, dance, dance with you) (I wanna dance, dance, dance) I just wanna dance with you Tonight I wanna I just wanna dance with you You know you wanna I wanna dance with you",https://youtube.com/watch?v=xPZumQQExQc,semifinal,North Macedonia,0.0,1998,2022
1578,2020,Cyprus,Cyprus,Sandro Nicolas,running,,1.0,,,,,,,,,,,,,"I don't feel like talking, let me sit here alone The phone's calling, I can't pick it up   I'm tired of running from these demons (demons) I'm tired of running from these demons, I can't see any more  I can't see anymore  But I keep on running, I keep on running I keep on running away Now I keep on running, I keep on running I don't wanna fall again  Drowning out my memories, from the night before  Door's knocking, just leave me alone  I'm tired of running from these demons I'm tired of running from these demons, I can't see any more  I can't see anymore  But I keep on running, I keep on running I keep on running away Now I keep on running, I keep on running I don't wanna fall again  Looking - losing My energy - tripping Anybody tow me back home  Yeah yeah Standing naked Putting on fake smiles I don´t wanna be sad anymore  I don't wanna fall again   I'm not gonna fall again",https://youtube.com/watch?v=Jl_qEw_4OK0,semifinal,Cyprus,0.0,1981,2025
1579,2020,Russia,Russia,Little Big,uno,,1.0,,,,,,,,,,,,,"It's gonna take more than one margarita I'm gonna call you my sweet señorita I'm gonna leave after night only with ya All you have to do is to be ready for some action now  Don't be a dummy, dummy I got that yummy, yummy Can we be chummy, chummy right after midnight? Yeah, you so charming bunny Yeah, you so funny honey All you have to do is to be ready for some action now  Uno (Uno), dos (Dos), cuatro (Cuatro) Uno, uno, uno (Uno), dos (Dos), cuatro (Cuatro) Uno, uno, uno (Uno), dos (Dos), cuatro (Cuatro) Uno, dos, tres, cuatro, cinco, seis Uno, uno  Ho! Are you ready? Ha! Hold it steady Ho! Come to daddy All you have to do is to be ready for some action now  Don't be a dummy, dummy I got that yummy, yummy Can we be chummy, chummy right after midnight? The night is charming bunny You are so funny honey All you have to do is to be ready for some action now  Uno (Uno), dos (Dos), cuatro (Cuatro) Uno, uno, uno (Uno), dos (Dos), cuatro (Cuatro) Uno, uno, uno (Uno), dos (Dos), cuatro (Cuatro) Uno, dos, tres, cuatro, cinco, seis Uno, uno Uno (Uno), dos (Dos), cuatro (Cuatro) Uno, uno, uno (Uno), dos (Dos), cuatro (Cuatro) Uno, uno, uno (Uno), dos (Dos), cuatro (Cuatro) Uno, dos, tres, cuatro, cinco, seis  Uno, dos, tres, cuatro, cinco, seis Uno, dos, tres, cuatro, cinco, seis Uno, dos, tres, cuatro, cinco, seis Uno, dos, tres, cuatro, cinco, seis  Uno, uno Uno (Uno), dos (Dos), cuatro (Cuatro) Uno, uno, uno (Uno), dos (Dos), cuatro (Cuatro) Uno, uno, uno (Uno), dos (Dos), cuatro (Cuatro) Uno, dos, tres, cuatro, cinco, seis Uno, uno Uno (Uno), dos (Dos), cuatro (Cuatro) Uno, uno, uno (Uno), dos (Dos), cuatro (Cuatro) Uno, uno, uno (Uno), dos (Dos), cuatro (Cuatro) Uno, dos, tres, cuatro, cinco, seis Uno, uno",https://youtube.com/watch?v=L_dWvTCdDQ4,semifinal,Russia,0.0,1994,2021
1580,2020,Slovenia,Slovenia,Ana Soklič,voda,,1.0,,,,,,,,,,,,,"Greva naprej V novi čas Zbeživa od tu Daleč stran Ne ustavljajva se Prav nikjer Dolga bo noč  Ti slišiš, ko mi bije razum Ta nemir Ves ta zvok In pusti jih, naj pravijo vse Ti kot nomad dobro veš Da od besed do dejanj najdaljša je pot  Voda Med nevihto obležim v tebi do konca Voda drvi A ne zmore v naju dva A ne zmore v naju dva  Peljiva naprej V drugo smer Dalj od luči Prepričanj Tam je strgan stol Ki stoji In čaka nekoga Čaka otroka  Voda Med nevihto obležim v tebi do konca Voda drvi A ne zmore v naju dva A ne zmore v naju dva",https://youtube.com/watch?v=weLeotNwexg,semifinal,Slovenia,0.0,1993,2025
1581,2020,Sweden,Sweden,The Mamas,move,,1.0,,,,,,,,,,,,,We try we fight We fall it's alright That's life oh life  We wipe those eyes And then we rise That's life oohoo life  Even when the rain is falling Even when you hit the bottom I'll be there I'll be there  'Cause there ain't no ocean Deeper than my love for you  And there ain't no fire That I wouldn't run right through  There ain't no mountain Baby that I wouldn't move  Nothing that I wouldn't do for you 'Cause you do it for me too  Oho oho ho Oho oho ho Oho oho ho Oh  'Cause you do it for me too Oho oho ho  When highs turn low I'll guide you home That's right damn right  Even when the rain is falling Even when you hit the bottom I'll be there I'll be there  'Cause there ain't no ocean Deeper than my love for you  And there ain't no fire That I wouldn't run right through  There ain't no mountain Baby that I wouldn't move  Nothing that I wouldn't do for you 'Cause you do it for me too  Oho oho ho Oho oho ho Oho oho ho Oh 'Cause you do it for me too  Everybody wanna move like us Everybody wanna move like us Everybody wanna move like us We're moving mountains  Everybody wanna move like us Everybody wanna move like us Everybody wanna move like us We're moving mountains  'Cause there ain't no ocean Deeper than my love for you  And there ain't no fire That I wouldn't run right through  There ain't no mountain Baby that I wouldn't move  Nothing that I wouldn't do for you 'Cause you do it for me too  Oho oho ho Oho oho ho Oho oho ho Oh We're moving mountains  Everybody wanna move like us Everybody wanna move like us Everybody wanna move like us  We're moving mountains,https://youtube.com/watch?v=7EpSBDPlZn4,semifinal,Sweden,0.0,1958,2025
1582,2020,Azerbaijan,Azerbaijan,Samira Efendi,cleopatra,,1.0,,,,,,,,,,,,,"Cleopatra was a queen like me Just like me, yeah, just like me Straight or gay or in between In between, yeah, in between Betrayed by a lover So hard to recover Couldn't see the forest for the trees Just like me, oh, in too deep  There was no intervention I was lost, falling out with myself I was so filled with tension Getting mad was my cry for help Now I'm back with a vengeance I've found my inner voice again And it speaks to my soul loud and clear And it sounds like this…  Nam Myōhō Renge Kyō Nam Myōhō Renge Kyō Nam Myōhō Renge Kyō Like Cleopatra La-la-la-la, la-la-la-la La-la-la-la-la-la, like Cleopatra La-la-la-la, la-la-la-la La-la-la-la-la-la, like Cleopatra  Cleopatra had Mark Antony You know who I mean, not the Latin king The one from Rome who lived long ago After Caesar died, Cleo's gigolo Part Goddess, part temptress The way he left me, it was shameless She was her own worst enemy Just like me, yeah, just like me  But now I'm back with a vengeance I've found my inner voice again And it speaks to my soul loud and clear And it sounds like this…  Nam Myōhō Renge Kyō Nam Myōhō Renge Kyō Nam Myōhō Renge Kyō Like Cleopatra La-la-la-la, la-la-la-la La-la-la-la-la-la, like Cleopatra La-la-la-la, la-la-la-la La-la-la-la-la-la, like Cleopatra  Sound-sounds like this I can feel her spirit run through me I can see it in my mind like a movie Egyptian and Latin, the voices run through me Come to me  La-la-la-la, la-la-la-la La-la-la-la-la-la, like Cleopatra La-la-la-la, la-la-la-la La-la-la-la-la-la, like Cleopatra La-la-la-la, la-la-la-la La-la-la-la-la-la, like Cleopatra La-la-la-la, la-la-la-la La-la-la-la-la, like Cleopatra",https://youtube.com/watch?v=I0VzBCvO1Wk,semifinal,Azerbaijan,0.0,2008,2025
1583,2020,Belgium,Belgium,Hooverphonic,release me,,1.0,,,,,,,,,,,,,"Release me Don't talk, go away Release me It's not right to make me stay All the lies and all the pain Only you can make them go away Yeah, release me from this sad and losing game  Release me Don't say what I already know Release me Only trouble steals the show All those words won't comfort me It's clear we're not meant to be Yeah, release me from this sad and losing game  You're all I want A dangerous need It's wrong to keep you close to me And if you dare, if you care Then cut the ropes and float away Yeah, release me If you love me, let me go!  Release me Don't talk, go away Release me It's not right to make me stay All the lies and all the pain Only you can make them go away Yeah, release me from this sad and losing game  You're all I want A dangerous need It's wrong to keep you close to me If you dare, if you care Then cut the ropes and float away Yeah, release me If you love me, let me go!  All the lies and all the pain Only you can make them go away All those words won't comfort me It's clear we are not meant to be Yeah, release me from this sad and losing game  Oh, release me, yeah, release me From this sad and losing game Oh, release me, yeah, release me From this sad and losing game",https://youtube.com/watch?v=lAqjksxc4iA,semifinal,Belgium,0.0,1956,2025
1584,2020,Israel,Israel,Eden Alene,feker libi,,1.0,,,,,,,,,,,,,"Feker libi, wade halu, nawa dane, I love you  * Feker libi, wade halu, nawa dane, I love you  *  Once upon a time I was looking for a sign Pachamama, Pachamama Show the way, oh be my guide   Love is on the mind Close your eyes and you will find Melodia, Melodia Feel the energy inside  Say: all the people coming, coming my way love is on my way Maka Lakuma DE DE, Maka Lakuma de masa Maka Lakuma DE DE, Maka Lakuma  Feker libi Tonight is our story We celebrate the glory We have no shame Feker libi  I'm not ashamed to love you Tonight I'm gonna find you I call your name  feker libi  ** habib albi  *** ahuv libi, otcha ani ohevet  ****  Look at us tonight Color party side to side Confetti Ya, Confetti Ya  falling on us from the sky Say: all the people coming, coming my way Love is on my way Maka Lakuma DE DE, Maka Lakuma de masa Maka Lakuma DE DE, Maka Lakuma   Feker libi Tonight is our story We celebrate the glory We have no shame Feker libi  I'm not ashamed to love you Tonight I'm gonna find you I call your name  feker libi  ** habib albi  *** ahuv libi, otcha ani ohevet  ****  Feker libi, wade halu, nawa dane, I love you  *      *  ፍቅር ልቤ , እወድሃለሁ,ና ወደ እኔ, I love you *  אהוב ליבי, אני אוהבת אותך, בוא אלי, אני אוהבת אותך  **  ፍቅር ልቤ  ***  حبيب قلبي  ****  אהוב ליבי, אותך אני אוהבת",https://youtube.com/watch?v=YjzyZZ-oidc,semifinal,Israel,0.0,1973,2025
1585,2020,Malta,Malta,Destiny,all of my love,,1.0,,,,,,,,,,,,,"Never had the heart to pray I never thought I'd find the way But now I do Now I do Always felt I was no good Always felt misunderstood But now I don't Now I don't  'Cause your great love is healing me Renewing me through and through I am free to live, so I give you  All of my love Like a river runnin' wild Every brother, mother, child Now we found each other don't let me down All my love Like a river runnin' wild Every brother, mother, child Now we found each other don't let me down All my love  All the love I feel for you All of my love All the love I feel for you, yeah  Now I know your words are true My heart is filled with gratitude It's only you, I'm living for Your amazing love, so sweet Has raised me to my feet I ain't going back anymore  Now I sing about you, dream about you All the time Don't wanna live without you, so I give you  All of my love Like a river runnin' wild Every brother, mother, child Now we found each other don't let me down All my love Like a river runnin' wild Every brother, mother, child Now we found each other don't let me down All my love  All the love I feel for you All of my love All the love I feel for you, yeah  Now I sing about you, dream about you All the time (All of the time) Don't wanna live without you, oh, no Don't wanna live without you Now I sing about you, dream about you All the time Don't wanna live without you, yeah  All of my love Like a river runnin' wild Every brother, mother, child Now we found each other don't let me down All my love Like a river runnin' wild Every brother, mother, child Now we found each other don't let me down All my love  All the love I feel for you All of my love All the love I feel for you, yeah All the love I feel for you All of my love All the love I feel for you, yeah",https://youtube.com/watch?v=CFCn_8oViRw,semifinal,Malta,0.0,1971,2025
1586,2020,Norway,Norway,Ulrikke Brandstorp,attention,,1.0,,,,,,,,,,,,,"I find myself longing for attention I'm not myself doing what I do I know I may have hurt someone I love along the way It wasn't my intention I lost myself doing what I do  I, just want your attention Ohh, the crazy things I do  So why, why do I think it's okay Not being me 'cause of you? And what do you want me to say? What do you want me to do To get your attention? 'Cause I just want your attention  I fool myself just to make you happy. And when I do, it's all the same to you  Ohh, the crazy things I do  So why, why do I think it's okay Not being me 'cause of you? And what do you want me to say? What do you want me to do To get your attention?  Ohh, I don't wanna do this no more If I'm the only one here on the dance floor On the dance floor Ohh...  Why? Why do I think it's okay Not being me 'cause of you? And what do you want me to say? What do you want me to do To get your attention?  'Cause I just want your attention",https://youtube.com/watch?v=o9atJbnqhJU,semifinal,Norway,0.0,1960,2025
1587,2020,Romania,Romania,Roxen,alcohol you,,1.0,,,,,,,,,,,,,"The sun is rising ink For me it's hard to blink I'm falling I wrote some stupid words Before I lost my mind And called you A taste of bittersweet to chase the memories Blue heaven I need you but it hurts to feel like I deserve your weapons  Why do fairy tales fail baby Mumbling in the dark to save me Love you from the bottom of my...  Alcohol you when I'm drunk I do it 'cause you're not around This pain's the only thing that I can't refuse They warned me but I think it's only fake news  I will ""cohol"" you when I'm drunk  If you're the enemy then maybe I'm too weak to see it The fire's in my chest But I won't let my head believe it If this is just a dream Don't wake me in between I mean it You lied so many times but right between the lines I read it  Why do fairy tales fail baby Mumbling in the dark to save me Love you from the bottom of my...    Alcohol you when I'm drunk I do it 'cause you're not around This pain's the only thing that I can't refuse They warned me but I think it's only fake news I will ""cohol"" you when I'm drunk I'll ""cohol"" you when I'm drunk   I will call you when I'm...strong",https://youtube.com/watch?v=TmqSU3v_Mtw,semifinal,Romania,0.0,1994,2023
1588,2020,Ukraine,Ukraine,Go_A,solovey,,1.0,,,,,,,,,,,,,"Oi khodila ya v dolinu Po chervonuyu kalinu Oi khodila ya v dolinu Po chervonuyu kalinu Nazbirala kvitochok Zaplitala v vinochok Zaplitala v vinochok Rutu i barvinochok A do mene Vanyusha Iz za hayu pospisha A do mene Vanyusha Ti Katrusya horosha! Mila moya Katrusya Ya z toboyu lyublyusya Ya z toboyu lyublyusya Poki ne zna matusya  Solovey, solovey ne spivay ranenko A meni na serdenku znov ne veselenko Solovey, solovey oi yak meni buti Vmila yoho polyubiti - ne vmila zabuti  Yakbi ya toho ne znala Ya b z toboyu ne hulyala Ne khodila v dolinu Ne lamala b kalinu Ya z toboyu lyublyusya Poki ne zna matusya A yak uzna matusya, to roziydemosya  Ne spivay ranenko Shos ne veselenko Oi yak meni buti  Solovey, solovey ne spivay ranenko A meni na serdenku znov ne veselenko Solovey, solovey oi yak meni buti Vmila yoho polyubiti - ne vmila zabuti  Solovey, solovey ne spivay ranenko A meni na serdenku znov ne veselenko Solovey, solovey oi yak meni buti Vmila yoho polyubiti - ne vmila zabuti",https://youtube.com/watch?v=zNetXPSld50,semifinal,Ukraine,0.0,2003,2025
1589,2020,at,Austria,Vincent Bueno,alive,,2.0,,,,,,,,,,,,,"Shackle bolts Around all these thrones come screaming Behind a wall of egos There is a hidden hero in us, in us In all of us  You make me feel like, oh-oh-oh You make me feel like, oh-oh-oh You make me, you make me feel like, oh-oh-oh You make me feel like  You make me feel alive You make me feel like I'm alive again, alive again Only you can make me feel alive again, alive again  I'm like a little match box All I need is a little spark To light this whole world up Prepare for fire shots Only you can make me feel alive again, alive again  Sticks and stones, oh-oh Might break all I own Come beat it Behind a wall of egos There is a hidden hero in us, oh-oh-oh  You make me feel like, oh-oh-oh You make me, you make me feel like, yeah, oh-oh-oh You make me feel like  You make me feel alive You make me feel like I'm alive again, alive again Only you can make me feel alive again, alive again  I'm like a little match box All I need is a little spark To light this whole world up Prepare for fire shots Only you can make me feel alive again, alive again  I give you fire shots Shackle bolts hidden around Everybody sing, come on Oh, oh, oh-oh Oh, oh, oh-oh Oh, oh, oh-oh Oh, oh, oh-oh  You make me feel alive You make me feel like I'm alive again, alive again, oh-oh  It's overthrown And I'm on my own Alive again",https://youtube.com/watch?v=cOuiTJlBC50,semifinal,Austria,0.0,1957,2025
1590,2020,cz,Czech Republic,Benny Cristo,kemama,,2.0,,,,,,,,,,,,,"Ok mama you know They can say what they want you should let it go Cause tonight I will show love I'll show them I can dance on my own  They say I lost my way Lost my way ? Never lost my way oh no I know where I go don't care what they say Never care what they say, oh no I'm high I'm lifted like sir Bob Marley Bob Barley oh yeah I'm about to show them all imma kill it Ali Boomaye oh yeah  Imma put my heart on the stove Let y'all feel the heat You'll be playing with the fire  If you dance with me I wasn't always like that  I wasn't born like that I just work like that 24/7  Ok mama you know They can say what they want you should let it go Cause tonight I will show love I'll show them I can dance on my own  Ok mama you know In this concrete jungle I wasn't easy to grow up Nah Nah Nah But every time they pushed me down  I answered with this smile and I got up Like you told me  Imma put my heart on the stove Let y'all feel the heat You'll be playing with the fire  If you dance with me I wasn't always like that  I wasn't born like that I just work like that 24/7  Ok mama you know They can say what they want you should let it go Cause tonight I will show love I'll show them I can dance on my own Ok mama you know They can say what they want you should let it go Cause tonight I will show love I'll show them I can dance on my own  See I don't care if you are not like me I just came to dance We should dance all night b, night b And I don't care if they don't like me All I do is dance I don't care about their fighting Why they fighting  Ok mama you know They can say what they want you should let it go Cause tonight I will show love I'll show them I can dance on my own Ok mama you know They can say what they want you should let it go Cause tonight I will show love I'll show them I can dance on my own",https://youtube.com/watch?v=wROqCHLnbko,semifinal,Czech Republic,0.0,2007,2025
1591,2020,ee,Estonia,Uku Suviste,what love is,,2.0,,,,,,,,,,,,,"How mysterious this life can be Full of beautiful surprises I never really knew the man I thought was me  Dreams that I believed Convinced my destiny I was meant to be alone  But how can you know how a star looks If you've never looked at the sky I couldn't have told you what blue is Till I looked into your eyes, Or how soft the feel of a cloud is 'Till I was touching your skin The world is a wonder of wonders I'd never seen  I never imagined the power I never imagined the need I never imagined what love is Now love is all I dream How wonderful was the awakening Now everything is the sunrise Painted in sounds of your breathing Colored by your signs I never knew What it was to - love  Much too sensible too reasonable Ever to believe in miracles  But now you've come to me Changed my destiny I'll never be alone  I never imagined the power I never imagined the need I never imagined what love is Now love is all I dream  I never imagined the power I never imagined the need I never imagined what love is Now love is all I dream  I never imagined the power I never knew What it was to - love",https://youtube.com/watch?v=3EIQ6U039ms,semifinal,Estonia,0.0,1994,2025
1592,2020,gr,Greece,Stefania,superg!rl​,,2.0,,,,,,,,,,,,,"Keep the phone booth, don't need a super car No x-ray vision to show them who we are I got the power, climb up the tower Save all humanity on zero hour  Na-na-nothing can stop me, no-nobody can hold me down Standing in the light, it's a new world, let me be your supergirl Na-na-nothing can stop me, no-nobody can hold us down Fighting in the dark over true love, let me be your supergirl  I'm your supergirl Fighting from the heart  I'm your supergirl, supergirl, unana In this crazy world, crazy world, unana I'm your supergirl, supergirl, unana Fighting from the heart, from the heart, unana  There's no wonder it takes a woman  To be a hero more than a human  To overflow your heart with electricity Find through the shadows your true identity  Na-na-nothing can stop me, no-nobody can hold me down Standing in the light, it's a new world, let me be your supergirl Na-na-nothing can stop me, no-nobody can hold us down Fighting in the dark over true love, let me be your supergirl  I'm your supergirl Fighting from the heart  I'm your supergirl, supergirl, unana In this crazy world, crazy world, unana I'm your supergirl, supergirl, unana Fighting from the heart, from the heart, unana  Fly, give me a signal and I'll fly On a supersonic high  Like a hero in the sky  I will stand by your side   I'm your supergirl, supergirl, unana In this crazy world, crazy world, unana I'm your supergirl, supergirl, unana Fighting from the heart  I'm your supergirl, supergirl, unana In this crazy world, crazy world, unana I'm your supergirl, supergirl, unana Fighting from the heart  I'm your supergirl",https://youtube.com/watch?v=dJxCINWp_j0,semifinal,Greece,0.0,1974,2025
1593,2020,is,Iceland,Daði & Gagnamagnið,think about things,,2.0,,,,,,,,,,,,,"Baby I can't wait to know Believe me  I'll  always be there so  Though I know I love you I find it hard to see how you feel about me 'Cause I don't understand you  Oh you are yet to learn how to speak  When we first met I will never forget 'Cause even though I didn't know you yet We were bound together then and forever And I could never let you go  Baby I can't wait to know What do you think about things Believe me I will always be there so You can tell me anything and I'll listen  When we are together  There isn't anywhere that I would rather be Three birds of a feather  I just hope you enjoy our company  It's been some time And though hard to define, As if the stars have started to align We are bound together, Now and forever And I will never let you go  Baby I can't wait to know What do you think about things Believe me I will always be there so You can tell me anything and I'll listen  I might even know what to say But either way at least I'll be there  Baby I can't wait to know What do you think about things Believe me I will always be there so You can tell me anything and I'll listen",https://youtube.com/watch?v=1HU7ocv3S2o,semifinal,Iceland,0.0,1986,2025
1594,2020,rs,Serbia,Hurricane,hasta la vista,,2.0,,,,,,,,,,,,,"Jedan, dva, tri i kraj Odbrojano je znaj Ruke uvis na moj znak Opet si sa njom, opet, opet si sa njom  Zbog tebe nemam sna Tišina ubija Ostaćemo ti i ja Praznih pogleda Ti bez srca ja bez sna  Mada ponekad sam malo crazy Al' sa mnom nikad nije dosadno u vezi A ti uvek biraš pogrešnu sebi Sada ljubavi uzmi ili ostavi  Hasta la vista, baby Imam novi plan, imam, imam novi plan Hasta la vista, baby Jasno kao dan, jasno, jasno kao dan Kaži mi hvala što sam te volela Na tebe takvog pala Ma, sorry što nisam ti se dopala Hasta la vista, baby  Jedan, dva, tri i kraj Odbrojano je znaj Ruke uvis na moj znak Opet si sa njom, opet, opet si sa njom  Zbog tebe nemam sna Tišina ubija Nije ovo sujeta U ljubavi to je cute but psycho  Mada ponekad sam malo crazy Al' sa mnom nikad nije dosadno u vezi A ti uvek biraš pogrešnu sebi Sada ljubavi uzmi ili ostavi  Hasta la vista, baby Imam novi plan, imam, imam novi plan Hasta la vista, baby Jasno kao dan, jasno, jasno kao dan Kaži mi hvala što sam te volela Na tebe takvog pala Ma, sorry što nisam ti se dopala Hasta la vista, baby  O da, milom ili silom želim da dam ti se Pa nek' obrne se svet Ti i ja na obodima ludila kad sviram kraj Kad sviram kraj, a yeah  Hasta la vista, baby Imam novi plan, imam, imam novi plan Hasta la vista, baby Jasno kao dan, jasno, jasno kao dan Kaži mi hvala što sam te volela Na tebe takvog pala Ma, sorry što nisam ti se dopala Hasta la vista, baby  Imam, Imam novi plan Hasta la vista, baby Hasta la vista, baby Hasta la, Hasta la vista baby Baby ooh Hasta la vista, baby Hasta la vista, baby",https://youtube.com/watch?v=7fqZevYLUMs,semifinal,Serbia,0.0,2007,2025
1595,2020,al,Albania,Arilena Ara,fall from the sky,,2.0,,,,,,,,,,,,,Words have cut me to the bone And my heart is sinking like a stone But I don't let it show Barely take another breath Though I'm suffocating here alone I'll never let you know  Fall from the sky Always making me hold back my wings When I'm destined to fly I'm screaming inside You can crush and break down my walls But my heart will survive  You have made me doubt my faith Hide the truth behind another lie But you won't see me cry I pray for you for all you've done All the hurt that you leave in your wake It's so hard not to break  Fall from the sky Always making me hold back my wings When I'm destined to fly I'm screaming inside You can crush and break down my walls But my heart will survive  You think I'm better without a way to speak my mind You think I don't wanna shout and that I'm terrified Screaming inside With nowhere to hide You won't let me fly Fall from the sky As you hold back my wings  Fall from the sky As you hold back my wings When I'm destined to fly I'm screaming inside Fall from the sky Break down my walls But I'm destined to fly,https://youtube.com/watch?v=p-E-kIFPrsY,semifinal,Albania,0.0,2004,2025
1596,2020,am,Armenia,Athena Manoukian,chains on you,,2.0,,,,,,,,,,,,,"I got it, you wanna take me to the party Cause you're naughty Huh Well let me tell you one kind of story  Yeah I start it, I make it, I ride it, I work it Don't like it, I'm gonna say no I ain't no lying, I'm trying, I'm flying, no buying And I know I'm gonna make it to the top  Keeping my diamonds on you I'm keeping my diamonds on you Keeping my diamonds on you I got angels by my side And this is what I say to you  Diamonds shining on me My diamonds shining on me Diamonds shining on me You said I don't really care Can't you see I'm right here  Boy, don't deny my lips on fire They're screaming boy Let me breath, you're all I need And I say boy Call my name, we're burning flame I want you boy I am yours, only yours and of course Hurt me  Chains on chains on you Imma put them boy Chains on chains on you Chains on chains on you Imma put them boy Chains on chains on you  I was staring at you while sitting next to you, I think I got a juice I started thinking how my name would sound to you, so you were walking towards me and I knew I should believe I would be the one that'll really make you feel like a boss  I start it, I make it, I ride it, I work it Don't like it, I'm gonna say no I ain't no lying, I'm trying, I'm flying, no buying And I know I'm gonna make it to the top  Keeping my diamonds on you I'm keeping my diamonds on you Keeping my diamonds on you I got angels by my side And this is what I say to you  Diamonds shining on me My diamonds shining on me Diamonds shining on me You said I don't really care Can't you see I'm right here  Boy, don't deny my lips on fire They're screaming boy Let me breath, you're all I need And I say boy Call my name, we're burning flame I want you boy I am yours, only yours and of course Hurt me  Hurt me  I am yours, only yours and of course Hurt me  Chains on chains on you Imma put them boy Chains on chains on you Chains on chains on you Imma put them boy Chains on chains on you  Diamonds shining on me My diamonds shining on me Diamonds shining on me You said I don't really care Can't you see I'm right here",https://youtube.com/watch?v=XpQHGMM8c5U,semifinal,Armenia,0.0,2006,2025
1597,2020,bg,Bulgaria,Victoria,tears getting sober,,2.0,,,,,,,,,,,,,"Great, feel my head is taking over me Ten déjà vus a day and each time I'm getting colder, pain, I should let it go  Your lies burn like sugar in my wounds In time my wound will be a scar  Strained but my tears are getting sober now and I've been here before so, weight that I'm holding on my shoulders, I'm gonna let it go  This is my first time trying Look how the tables turn I've got this dirt inside me I've got some space to grow  Your lies burn like sugar in my wounds So I have sweet bruises In time I'll forget what you have done In time my wound will be a scar  My pain will soon be over Oh, how the tables turn Tears are getting sober I got some space to grow  Your lies burn like sugar in my wounds So I have sweet bruises In time I'll forget what you have done In time my wound will be a scar",https://youtube.com/watch?v=V_hgYnwZR8I,semifinal,Bulgaria,0.0,2005,2022
1598,2020,dk,Denmark,Ben & Tan,yes,,2.0,,,,,,,,,,,,,"I was six feet under for the one and only Spent the nights feeling bitter, sad and lonely Didn't realize how much fear controlled me Until you came and loved me like I'm holy Now I'm ready to give life one more chance  Think my heart is beating me to death I have got an arrow through my chest I am so in love, I must confess Say yes, say yes, say yes Think my heart is beating me to death I have got an arrow through my chest I am so in love, I must confess Say yes, say yes Uuh, uuh, uh  Never thought I would be high on life but sober Didn't think that I'd be able to turn this over Let's make stories to talk about when we're older Come and rest your pretty head upon my shoulder Now I'm ready to give life one more chance  Think my heart is beating me to death I have got an arrow through my chest I am so in love, I must confess Say yes, say yes, say yes Think my heart is beating me to death I have got an arrow through my chest I am so in love, I must confess Say yes, say yes Uuh, uuh, uh Say yes, say yes, say yes Uuh, uuh, uh  Let's make stories to talk about when we're older (Hmm) Come and rest your pretty head upon my shoulder Uuh, uuh, uh Say yes, say yes (Say yes)  Think my heart is beating me to death I have got an arrow through my chest I am so in love, I must confess Say yes, say yes, say yes Think my heart is beating me to death I have got an arrow through my chest I am so in love, I must confess Say yes, say yes  Think my heart is beating me to death I have got an arrow through my chest I am so in love, so just say yes",https://youtube.com/watch?v=XQ5tMhQIp1E,semifinal,Denmark,0.0,1957,2025
